"","1","2","3","4","5","6"
"trophies",0,0.0019792974737528,0,0,0,0
"trophy",0,0.0014844731053146,0,0,0,0
"true",0,0.000223951952802893,0,0.000798583618731954,0.000539135945365121,0.00100743941568412
"truly",0,0.00114854517611026,0,0,0.00737327188940092,0.000738098167056218
"trust",0,0.000303400172419823,0,0,0,0.000389952638878375
"tryhardashell",0,0.0004948243684382,0,0,0,0
"tryhardish",0,0.0004948243684382,0,0,0,0
"tryrthe",0,0.0004948243684382,0,0,0,0
"turnbased",0,0.000191424196018377,0,0,0.000921658986175115,0.000246032722352073
"twice",0,0.000303400172419823,0,0,0,0.000194976319439188
"type",0,0.000191424196018377,0,0,0.000921658986175115,0.000492065444704146
"typical",0,0.002474121842191,0,0,0,0
"uan",0,0.0004948243684382,0,0,0,0
"uauueucu",0,0.0004948243684382,0,0,0,0
"uauueuue",0,0.0004948243684382,0,0,0,0
"uauuu",0,0.0009896487368764,0,0,0,0
"ucuucueu",0,0.0004948243684382,0,0,0,0
"udu",0,0.0014844731053146,0,0,0,0
"udue",0,0.0009896487368764,0,0,0,0
"uduu",0,0.0004948243684382,0,0,0,0
"uduueuue",0,0.0004948243684382,0,0,0,0
"uduuuub",0,0.0004948243684382,0,0,0,0
"uduuuuue",0,0.0004948243684382,0,0,0,0
"ufueuau",0,0.0004948243684382,0,0,0,0
"ufueudufub",0,0.0004948243684382,0,0,0,0
"ufuueuuue",0,0.0004948243684382,0,0,0,0
"ufuuuu",0,0.0004948243684382,0,0,0,0
"ugly",0,0.00091020051725947,0,0,0,0.000584928958317563
"ultimately",0,0.0019792974737528,0,0,0,0
"unassuming",0,0.000303400172419823,0,0,0,0.000194976319439188
"unbiased",0,0.0009896487368764,0,0,0,0
"uncomfortable",0,0.0004948243684382,0,0,0,0
"underestimated",0,0.0009896487368764,0,0,0,0
"underground",0,0.000765696784073507,0,0.00273037542662116,0,0.000492065444704146
"understand",0,0.00364080206903788,0,0,0,0.00116985791663513
"undertalen",0,0.0004948243684382,0,0,0,0
"undertlae",0,0.0004948243684382,0,0,0,0
"undertle",0,0.0004948243684382,0,0,0,0
"undertones",0,0.0004948243684382,0,0,0,0
"unfair",0,0.0009896487368764,0,0,0,0
"unfortunatly",0,0.0004948243684382,0,0,0,0
"unless",0,0.0004948243684382,0,0,0,0
"unlike",0,0.000303400172419823,0,0,0,0.000194976319439188
"unlock",0,0.000303400172419823,0,0,0,0.000194976319439188
"unlocking",0,0.0004948243684382,0,0,0,0
"unnecessary",0,0.0009896487368764,0,0,0,0
"unplayable",0,0.0009896487368764,0,0,0,0
"unrelated",0,0.0004948243684382,0,0,0,0
"unwilling",0,0.0004948243684382,0,0,0,0
"upon",0,0.0009896487368764,0,0,0,0
"use",0,5.03511496619054e-05,0.000552593289566794,0.000179545669511122,0.000727284071429845,0.000129430141879096
"used",0,0.000606800344839646,0,0,0,0.000194976319439188
"user",0,0.0004948243684382,0,0,0,0
"users",0,0.000303400172419823,0,0,0,0.000389952638878375
"uses",0,0.000100702299323811,0.00110518657913359,0.000359091339022244,0.000242428023809948,6.47150709395482e-05
"ustuyr",0,0.0004948243684382,0,0,0,0
"usually",0,0.000303400172419823,0,0,0,0.000389952638878375
"uueuucueuudue",0,0.0004948243684382,0,0,0,0
"uueuueu",0,0.0004948243684382,0,0,0,0
"uuubuuuuuu",0,0.0004948243684382,0,0,0,0
"uuuu",0,0.0004948243684382,0,0,0,0
"uuuueuuua",0,0.0004948243684382,0,0,0,0
"uuuun",0,0.0004948243684382,0,0,0,0
"vague",0,0.0004948243684382,0,0,0,0
"value",0,0.000447903905605786,0,0.000798583618731954,0.000539135945365121,0.000143919916526302
"vary",0,0.0009896487368764,0,0,0,0
"versionrthe",0,0.0009896487368764,0,0,0,0
"versionrwhatever",0,0.0004948243684382,0,0,0,0
"veryok",0,0.0004948243684382,0,0,0,0
"viewn",0,0.000191424196018377,0,0.00204778156996587,0,0.000492065444704146
"villain",0,0.0004948243684382,0,0,0,0
"vinish",0,0.0004948243684382,0,0,0,0
"violent",0,0.0004948243684382,0,0,0,0
"visually",0,0.000303400172419823,0,0,0,0.000389952638878375
"vocal",0,0.0009896487368764,0,0,0,0
"voice",0,0.00091020051725947,0,0,0,0.000194976319439188
"voiceovers",0,0.0004948243684382,0,0,0,0
"voices",0,0.0004948243684382,0,0,0,0
"wait",0,0.000111975976401446,0.00122891281664108,0.000399291809365977,0,0.000143919916526302
"waiting",0,0.000606800344839646,0,0,0,0.000194976319439188
"walking",0,0.000303400172419823,0,0,0,0.000194976319439188
"wall",0,0.000191424196018377,0,0,0.000921658986175115,0.000492065444704146
"want",0,0.000704916095266676,0.000552593289566794,0.000538637008533366,0.000242428023809948,0.000258860283758193
"wanted",0,0.000223951952802893,0.00122891281664108,0.000399291809365977,0,0.000215879874789454
"wants",0,0.000303400172419823,0,0,0,0.000194976319439188
"war",0,0.0014844731053146,0,0,0,0
"warrant",0,0.0014844731053146,0,0,0,0
"wary",0,0.0009896487368764,0,0,0,0
"wasn",0,0.0009896487368764,0,0,0,0
"wasnt",0,0.000191424196018377,0,0.00068259385665529,0,0.000738098167056218
"wasps",0,0.0004948243684382,0,0,0,0
"waste",0,0.0004948243684382,0,0,0,0
"watched",0,0.0009896487368764,0,0,0,0
"wayra",0,0.0004948243684382,0,0,0,0
"weakest",0,0.0004948243684382,0,0,0,0
"websitesri",0,0.0009896487368764,0,0,0,0
"wedding",0,0.0004948243684382,0,0,0,0
"weird",0,0.000447903905605786,0,0.000798583618731954,0.00107827189073024,0.000215879874789454
"wellrif",0,0.0009896487368764,0,0,0,0
"whatsoevern",0,0.0004948243684382,0,0,0,0
"whomever",0,0.0004948243684382,0,0,0,0
"willing",0,0.0014844731053146,0,0,0,0
"win",0,0.000606800344839646,0,0,0,0.000194976319439188
"winning",0,0.0004948243684382,0,0,0,0
"within",0,0.00091020051725947,0,0,0,0.00077990527775675
"witnessed",0,0.000303400172419823,0,0,0,0.000584928958317563
"witty",0,0.000382848392036753,0,0,0.000921658986175115,0.000492065444704146
"won",0,0.0009896487368764,0,0,0,0
"wonder",0,0.00091020051725947,0,0,0,0.000974881597195938
"woos",0,0.0004948243684382,0,0,0,0
"word",0,0.00091020051725947,0,0,0,0.000974881597195938
"workrnps",0,0.0004948243684382,0,0,0,0
"workrps",0,0.0004948243684382,0,0,0,0
"works",0,0.000191424196018377,0,0,0.000921658986175115,0.000492065444704146
"world",0,0.000447903905605786,0,0.00279504266556184,0.00107827189073024,0.00115135933221042
"worlds",0,0.000606800344839646,0,0,0,0.000194976319439188
"worse",0,0.00091020051725947,0,0,0,0.000389952638878375
"worthwhile",0,0.00091020051725947,0,0,0.00146079493154024,0
"wown",0,0.0004948243684382,0,0,0,0
"wrongramazing",0,0.0004948243684382,0,0,0,0
"xdn",0,0.0004948243684382,0,0,0,0
"yakuza",0,0.0004948243684382,0,0,0,0
"yandere",0,0.0009896487368764,0,0,0,0
"yapn",0,0.0004948243684382,0,0,0,0
"yay",0,0.0004948243684382,0,0,0,0
"yeah",0,0.000303400172419823,0.00332975315277554,0,0,0
"year",0,0.000191424196018377,0,0,0.00276497695852535,0.00123016361176036
"yearn",0,0.000303400172419823,0,0,0,0.000194976319439188
"yearsrpror",0,0.0004948243684382,0,0,0,0
"yearsrprorn",0,0.0004948243684382,0,0,0,0
"yearsrusually",0,0.0004948243684382,0,0,0,0
"yes",0,0.00133996937212864,0.00210084033613445,0,0,0.000123016361176036
"yet",0,0.000559879882007232,0.00122891281664108,0.000798583618731954,0,0.000719599582631512
"yields",0,0.0004948243684382,0,0,0,0
"yikes",0,0.0004948243684382,0,0,0,0
"youd",0,0.000303400172419823,0,0,0,0.000194976319439188
"youhave",0,0.0004948243684382,0,0,0,0
"youll",0,0.000382848392036753,0,0.00204778156996587,0,0.000615081805880182
"youn",0,0.0009896487368764,0,0,0,0
"yourbullet",0,0.0004948243684382,0,0,0,0
"yourthe",0,0.000303400172419823,0,0,0,0.000584928958317563
"youve",0,0.000303400172419823,0,0,0,0.000584928958317563
"zero",0,0.000303400172419823,0,0,0,0.000974881597195938
"zombies",0,0.0004948243684382,0,0,0,0
"advise",0,0,0.00332975315277554,0.00108188566602127,0,0
"anecdote",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"aroundn",0,0,0.00543059348890999,0,0,0
"attack",0,0,0.00210084033613445,0.00136518771331058,0,0.000123016361176036
"attacking",0,0,0.00420168067226891,0.00136518771331058,0,0.000246032722352073
"beatable",0,0,0.00332975315277554,0.00108188566602127,0,0
"bones",0,0,0.00332975315277554,0.00108188566602127,0,0
"bossesrin",0,0,0.00332975315277554,0.00108188566602127,0,0
"brilliant",0,0,0.00210084033613445,0,0.000921658986175115,0.000246032722352073
"builds",0,0,0.00332975315277554,0,0.00146079493154024,0
"burn",0,0,0.00543059348890999,0,0,0
"button",0,0,0.00210084033613445,0.00136518771331058,0,0.000369049083528109
"captivated",0,0,0.00332975315277554,0.00108188566602127,0,0
"cast",0,0,0.00210084033613445,0.00068259385665529,0,0.000861114528232255
"chunk",0,0,0.00332975315277554,0.00108188566602127,0,0
"conclusion",0,0,0.00210084033613445,0.00068259385665529,0,0.000246032722352073
"connects",0,0,0.00122891281664108,0.000399291809365977,0.000539135945365121,0.000143919916526302
"countless",0,0,0.00543059348890999,0,0,0
"creationn",0,0,0.00332975315277554,0.00108188566602127,0,0
"defending",0,0,0.00998925945832661,0.00432754266408507,0,0
"delight",0,0,0.00543059348890999,0,0,0
"deliver",0,0,0.00543059348890999,0,0,0
"directly",0,0,0.00122891281664108,0.000399291809365977,0.000539135945365121,0.000143919916526302
"disservice",0,0,0.00543059348890999,0,0,0
"doesn",0,0,0.00543059348890999,0,0,0
"downloadn",0,0,0.00543059348890999,0,0,0
"everyones",0,0,0.00332975315277554,0.00108188566602127,0,0
"excellently",0,0,0.00332975315277554,0,0,0.000194976319439188
"express",0,0,0.00332975315277554,0,0.00292158986308047,0
"favour",0,0,0.00543059348890999,0,0,0
"felt",0,0,0.00210084033613445,0.00068259385665529,0,0.00123016361176036
"fleeting",0,0,0.00543059348890999,0,0,0
"format",0,0,0.00332975315277554,0.00108188566602127,0,0
"foxs",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"fraction",0,0,0.00332975315277554,0.00108188566602127,0,0
"freshrwhen",0,0,0.00332975315277554,0.00108188566602127,0,0
"galaxy",0,0,0.00332975315277554,0.00108188566602127,0,0
"gamepad",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"genrebending",0,0,0.00543059348890999,0,0,0
"gotten",0,0,0.00332975315277554,0,0,0.000389952638878375
"handsn",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"happening",0,0,0.00210084033613445,0,0.000921658986175115,0.000246032722352073
"harrowing",0,0,0.00543059348890999,0,0,0
"hasn",0,0,0.00543059348890999,0,0,0
"havei",0,0,0.00543059348890999,0,0,0
"humming",0,0,0.00332975315277554,0,0,0.000194976319439188
"impactful",0,0,0.00543059348890999,0,0,0
"indirectly",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"infectious",0,0,0.00543059348890999,0,0,0
"inspiring",0,0,0.00122891281664108,0.000399291809365977,0.000539135945365121,7.19599582631512e-05
"iot",0,0,0.00420168067226891,0.00136518771331058,0,0.000246032722352073
"jokesi",0,0,0.00543059348890999,0,0,0
"known",0,0,0.00332975315277554,0.00108188566602127,0,0
"learning",0,0,0.00368673844992325,0.00119787542809793,0.000539135945365121,0.000143919916526302
"line",0,0,0.00210084033613445,0.00136518771331058,0,0.000246032722352073
"looked",0,0,0.00420168067226891,0.00136518771331058,0,0.000492065444704146
"lovers",0,0,0.00332975315277554,0.00108188566602127,0,0
"map",0,0,0.00210084033613445,0.00068259385665529,0,0.000246032722352073
"mario",0,0,0.00210084033613445,0.00136518771331058,0,0.000246032722352073
"meeting",0,0,0.00332975315277554,0,0,0.000194976319439188
"method",0,0,0.00332975315277554,0.00216377133204253,0,0
"methods",0,0,0.00998925945832661,0.0032456569980638,0,0
"novemberdecember",0,0,0.00332975315277554,0.00108188566602127,0,0
"often",0,0,0.00122891281664108,0.000399291809365977,0.00107827189073024,0.000359799791315756
"opportunity",0,0,0.00332975315277554,0,0,0.000389952638878375
"overly",0,0,0.00332975315277554,0.0032456569980638,0,0
"overrundertale",0,0,0.00332975315277554,0.00108188566602127,0,0
"pick",0,0,0.00332975315277554,0.00216377133204253,0,0
"pope",0,0,0.00543059348890999,0,0,0
"primitive",0,0,0.00332975315277554,0.00108188566602127,0,0
"realise",0,0,0.00332975315277554,0.00108188566602127,0,0
"receives",0,0,0.00543059348890999,0,0,0
"recommendation",0,0,0.00543059348890999,0,0,0
"remember",0,0,0.00210084033613445,0,0.000921658986175115,0.000738098167056218
"replayability",0,0,0.00332975315277554,0.00108188566602127,0,0
"secret",0,0,0.00543059348890999,0,0,0
"skill",0,0,0.00332975315277554,0.00216377133204253,0,0
"skip",0,0,0.00332975315277554,0.00216377133204253,0,0
"smartly",0,0,0.00543059348890999,0,0,0
"sol",0,0,0.00210084033613445,0,0.000921658986175115,0.000246032722352073
"soon",0,0,0.00332975315277554,0.00108188566602127,0,0
"spectacular",0,0,0.00210084033613445,0.00136518771331058,0,0.000246032722352073
"spender",0,0,0.00332975315277554,0.00108188566602127,0,0
"stalls",0,0,0.00332975315277554,0.00108188566602127,0,0
"starts",0,0,0.00210084033613445,0,0.000921658986175115,0.000123016361176036
"strongly",0,0,0.00332975315277554,0.00108188566602127,0,0
"stunningly",0,0,0.00543059348890999,0,0,0
"sucking",0,0,0.00332975315277554,0.00108188566602127,0,0
"three",0,0,0.00332975315277554,0,0,0.00077990527775675
"thrilling",0,0,0.00543059348890999,0,0,0
"total",0,0,0.00332975315277554,0.00108188566602127,0,0
"touches",0,0,0.00543059348890999,0,0,0
"town",0,0,0.00543059348890999,0,0,0
"understands",0,0,0.00332975315277554,0,0.00146079493154024,0
"upend",0,0,0.00543059348890999,0,0,0
"varied",0,0,0.00332975315277554,0,0,0.000194976319439188
"wellthought",0,0,0.00210084033613445,0.00068259385665529,0.000921658986175115,0
"wellwritten",0,0,0.00543059348890999,0,0,0
"whats",0,0,0.00122891281664108,0.000399291809365977,0.000539135945365121,0.000359799791315756
"absence",0,0,0,0.00176447952267656,0,0
"absurdism",0,0,0,0.00176447952267656,0,0
"achieve",0,0,0,0.00176447952267656,0,0
"action",0,0,0,0.00108188566602127,0,0.000194976319439188
"adults",0,0,0,0.00352895904535311,0,0
"affects",0,0,0,0.00216377133204253,0,0.000194976319439188
"age",0,0,0,0.00108188566602127,0,0.000389952638878375
"alien",0,0,0,0.00216377133204253,0,0.000194976319439188
"alike",0,0,0,0.00176447952267656,0,0
"alphys",0,0,0,0.00176447952267656,0,0
"animation",0,0,0,0.00176447952267656,0,0
"assailants",0,0,0,0.00176447952267656,0,0
"asundertale",0,0,0,0.00176447952267656,0,0
"athere",0,0,0,0.00176447952267656,0,0
"attempt",0,0,0,0.00068259385665529,0.000921658986175115,0.000369049083528109
"avo",0,0,0,0.00216377133204253,0,0.00116985791663513
"behave",0,0,0,0.00176447952267656,0,0
"beings",0,0,0,0.00529343856802967,0,0
"belief",0,0,0,0.00176447952267656,0,0
"believable",0,0,0,0.00352895904535311,0,0
"beloved",0,0,0,0.00216377133204253,0,0.000194976319439188
"blindly",0,0,0,0.00108188566602127,0,0.000194976319439188
"boundaries",0,0,0,0.00176447952267656,0,0
"broad",0,0,0,0.00176447952267656,0,0
"brother",0,0,0,0.00108188566602127,0,0.000194976319439188
"bunch",0,0,0,0.00108188566602127,0,0.000194976319439188
"cares",0,0,0,0.00108188566602127,0,0.000194976319439188
"caught",0,0,0,0.00108188566602127,0,0.00077990527775675
"chased",0,0,0,0.00176447952267656,0,0
"cheaprhas",0,0,0,0.00176447952267656,0,0
"children",0,0,0,0.00352895904535311,0,0
"choose",0,0,0,0.00136518771331058,0.000921658986175115,0.000984130889408291
"commits",0,0,0,0.00176447952267656,0,0
"comparedrmeta",0,0,0,0.00176447952267656,0,0
"complaint",0,0,0,0.00176447952267656,0,0
"composer",0,0,0,0.00176447952267656,0,0
"conceptrthere",0,0,0,0.00176447952267656,0,0
"confusing",0,0,0,0.00108188566602127,0,0.000389952638878375
"consistentrunfair",0,0,0,0.00176447952267656,0,0
"constantly",0,0,0,0.00068259385665529,0.000921658986175115,0.000123016361176036
"contemporary",0,0,0,0.00176447952267656,0,0
"controlling",0,0,0,0.00352895904535311,0,0
"corrupt",0,0,0,0.00216377133204253,0,0.000194976319439188
"criticisms",0,0,0,0.00176447952267656,0,0
"criticized",0,0,0,0.00176447952267656,0,0
"criticizes",0,0,0,0.00176447952267656,0,0
"cross",0,0,0,0.00176447952267656,0,0
"date",0,0,0,0.0032456569980638,0,0.000584928958317563
"deeds",0,0,0,0.00176447952267656,0,0
"designr",0,0,0,0.00176447952267656,0,0
"designs",0,0,0,0.00352895904535311,0,0
"details",0,0,0,0.00216377133204253,0,0.000584928958317563
"determine",0,0,0,0.00176447952267656,0,0
"determined",0,0,0,0.00216377133204253,0,0.000389952638878375
"differenti",0,0,0,0.00176447952267656,0,0
"dinosuar",0,0,0,0.00176447952267656,0,0
"disliked",0,0,0,0.00108188566602127,0,0.000389952638878375
"disrupt",0,0,0,0.00176447952267656,0,0
"dodging",0,0,0,0.00216377133204253,0,0.00077990527775675
"doll",0,0,0,0.00176447952267656,0,0
"dontthis",0,0,0,0.00176447952267656,0,0
"draws",0,0,0,0.00108188566602127,0,0.000194976319439188
"dumb",0,0,0,0.00108188566602127,0,0.000194976319439188
"dumps",0,0,0,0.00176447952267656,0,0
"earnestnessrnrnthe",0,0,0,0.00176447952267656,0,0
"earnestnessrthe",0,0,0,0.00176447952267656,0,0
"engage",0,0,0,0.00216377133204253,0.00146079493154024,0
"engagedrthe",0,0,0,0.00176447952267656,0,0
"enhance",0,0,0,0.00176447952267656,0,0
"entrance",0,0,0,0.00176447952267656,0,0
"environment",0,0,0,0.00176447952267656,0,0
"environments",0,0,0,0.00176447952267656,0,0
"eventually",0,0,0,0.00176447952267656,0,0
"excellentroverall",0,0,0,0.00176447952267656,0,0
"exception",0,0,0,0.00176447952267656,0,0
"execution",0,0,0,0.00176447952267656,0,0
"existence",0,0,0,0.00176447952267656,0,0
"exposition",0,0,0,0.00176447952267656,0,0
"fairly",0,0,0,0.00216377133204253,0,0.00077990527775675
"favor",0,0,0,0.00176447952267656,0,0
"fifteen",0,0,0,0.00352895904535311,0,0
"fish",0,0,0,0.00352895904535311,0,0
"flawsrthe",0,0,0,0.00352895904535311,0,0
"fondly",0,0,0,0.00108188566602127,0.00146079493154024,0
"forced",0,0,0,0.00108188566602127,0,0.00077990527775675
"freedom",0,0,0,0.00176447952267656,0,0
"friend",0,0,0,0.00176447952267656,0,0
"frog",0,0,0,0.00176447952267656,0,0
"gamerrant",0,0,0,0.00176447952267656,0,0
"garnering",0,0,0,0.00176447952267656,0,0
"generated",0,0,0,0.00176447952267656,0,0
"glossing",0,0,0,0.00176447952267656,0,0
"goat",0,0,0,0.00176447952267656,0,0
"goes",0,0,0,0.0032456569980638,0,0.000974881597195938
"gonna",0,0,0,0.00108188566602127,0,0.000194976319439188
"grate",0,0,0,0.00176447952267656,0,0
"gripes",0,0,0,0.00352895904535311,0,0
"guard",0,0,0,0.00108188566602127,0,0.000194976319439188
"guilty",0,0,0,0.00108188566602127,0,0.000389952638878375
"hackneyed",0,0,0,0.00176447952267656,0,0
"halfway",0,0,0,0.00108188566602127,0,0.000389952638878375
"haters",0,0,0,0.00108188566602127,0,0.000389952638878375
"herr",0,0,0,0.00176447952267656,0,0
"holierthanthou",0,0,0,0.00352895904535311,0,0
"hostile",0,0,0,0.00176447952267656,0,0
"hunting",0,0,0,0.00176447952267656,0,0
"hypocritercharacters",0,0,0,0.00176447952267656,0,0
"ids",0,0,0,0.00216377133204253,0,0.000194976319439188
"immature",0,0,0,0.00176447952267656,0,0
"impaling",0,0,0,0.00176447952267656,0,0
"increasingly",0,0,0,0.00176447952267656,0,0
"innocent",0,0,0,0.00216377133204253,0,0.000389952638878375
"inspiration",0,0,0,0.00216377133204253,0,0.000389952638878375
"inspired",0,0,0,0.00068259385665529,0.000921658986175115,0.000738098167056218
"inspiredrthe",0,0,0,0.00176447952267656,0,0
"instant",0,0,0,0.00108188566602127,0,0.000194976319439188
"intelligible",0,0,0,0.00176447952267656,0,0
"intended",0,0,0,0.00108188566602127,0,0.000194976319439188
"intention",0,0,0,0.00176447952267656,0,0
"inuniverse",0,0,0,0.00176447952267656,0,0
"inworld",0,0,0,0.00176447952267656,0,0
"irrelevant",0,0,0,0.00176447952267656,0,0
"irritating",0,0,0,0.00176447952267656,0,0
"isrif",0,0,0,0.00176447952267656,0,0
"itn",0,0,0,0.00068259385665529,0.000921658986175115,0.000369049083528109
"joked",0,0,0,0.00108188566602127,0,0.000194976319439188
"judge",0,0,0,0.00068259385665529,0.00184331797235023,0.000492065444704146
"judged",0,0,0,0.00176447952267656,0,0
"judges",0,0,0,0.00352895904535311,0,0
"justify",0,0,0,0.00176447952267656,0,0
"kart",0,0,0,0.00176447952267656,0,0
"largely",0,0,0,0.00108188566602127,0,0.000194976319439188
"laughrit",0,0,0,0.00176447952267656,0,0
"lazyrthe",0,0,0,0.00176447952267656,0,0
"lies",0,0,0,0.00352895904535311,0,0
"likable",0,0,0,0.00108188566602127,0,0.000389952638878375
"likeabe",0,0,0,0.00352895904535311,0,0
"lone",0,0,0,0.00352895904535311,0,0
"lotri",0,0,0,0.00176447952267656,0,0
"major",0,0,0,0.00216377133204253,0,0.000194976319439188
"manipulate",0,0,0,0.00352895904535311,0,0
"manipulative",0,0,0,0.00352895904535311,0,0
"matterrif",0,0,0,0.00176447952267656,0,0
"meaning",0,0,0,0.00176447952267656,0,0
"megami",0,0,0,0.00108188566602127,0,0.000584928958317563
"metahumour",0,0,0,0.00176447952267656,0,0
"mettaton",0,0,0,0.00352895904535311,0,0
"minigame",0,0,0,0.00216377133204253,0,0.000584928958317563
"minor",0,0,0,0.00352895904535311,0,0
"mitigate",0,0,0,0.00352895904535311,0,0
"mix",0,0,0,0.00216377133204253,0,0.00077990527775675
"momentum",0,0,0,0.00176447952267656,0,0
"monstersremotionally",0,0,0,0.00176447952267656,0,0
"moralistic",0,0,0,0.00529343856802967,0,0
"morality",0,0,0,0.00108188566602127,0,0.000194976319439188
"morally",0,0,0,0.00108188566602127,0,0.000194976319439188
"moresay",0,0,0,0.00352895904535311,0,0
"mosters",0,0,0,0.00176447952267656,0,0
"murder",0,0,0,0.00352895904535311,0,0
"murdered",0,0,0,0.00352895904535311,0,0
"mustplay",0,0,0,0.00176447952267656,0,0
"namely",0,0,0,0.00352895904535311,0,0
"needed",0,0,0,0.00108188566602127,0,0.000389952638878375
"nichepicking",0,0,0,0.00352895904535311,0,0
"noises",0,0,0,0.00176447952267656,0,0
"nostalgia",0,0,0,0.00108188566602127,0,0.000584928958317563
"obligation",0,0,0,0.00176447952267656,0,0
"obnoxious",0,0,0,0.00176447952267656,0,0
"obstacles",0,0,0,0.00352895904535311,0,0
"occasionally",0,0,0,0.00108188566602127,0.00146079493154024,0
"oddity",0,0,0,0.00176447952267656,0,0
"offend",0,0,0,0.00176447952267656,0,0
"okrkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkn",0,0,0,0.00176447952267656,0,0
"overall",0,0,0,0.00176447952267656,0,0
"overcomen",0,0,0,0.00176447952267656,0,0
"papyrus",0,0,0,0.00108188566602127,0,0.000584928958317563
"partially",0,0,0,0.00176447952267656,0,0
"persuade",0,0,0,0.00176447952267656,0,0
"pets",0,0,0,0.00176447952267656,0,0
"plan",0,0,0,0.00352895904535311,0,0
"planet",0,0,0,0.00176447952267656,0,0
"plans",0,0,0,0.00176447952267656,0,0
"posting",0,0,0,0.00176447952267656,0,0
"praised",0,0,0,0.00108188566602127,0,0.000389952638878375
"preachy",0,0,0,0.00529343856802967,0,0
"protect",0,0,0,0.00176447952267656,0,0
"punchreasy",0,0,0,0.00176447952267656,0,0
"race",0,0,0,0.00176447952267656,0,0
"rank",0,0,0,0.00176447952267656,0,0
"ranked",0,0,0,0.00352895904535311,0,0
"relaxing",0,0,0,0.00176447952267656,0,0
"releaserundertale",0,0,0,0.00176447952267656,0,0
"reliance",0,0,0,0.00176447952267656,0,0
"remotely",0,0,0,0.00176447952267656,0,0
"result",0,0,0,0.00176447952267656,0,0
"riffs",0,0,0,0.00176447952267656,0,0
"rob",0,0,0,0.00108188566602127,0,0.000194976319439188
"rule",0,0,0,0.00108188566602127,0.00146079493154024,0
"rules",0,0,0,0.00176447952267656,0,0
"sadness",0,0,0,0.00108188566602127,0,0.00077990527775675
"sansr",0,0,0,0.00176447952267656,0,0
"saving",0,0,0,0.00176447952267656,0,0
"sealed",0,0,0,0.00176447952267656,0,0
"seek",0,0,0,0.00108188566602127,0,0.000194976319439188
"self",0,0,0,0.00108188566602127,0,0.000389952638878375
"selfparody",0,0,0,0.00529343856802967,0,0
"series",0,0,0,0.00136518771331058,0.00184331797235023,0.00110714725058433
"set",0,0,0,0.00068259385665529,0.000921658986175115,0.000246032722352073
"sheer",0,0,0,0.00068259385665529,0.00276497695852535,0.000246032722352073
"shin",0,0,0,0.00108188566602127,0,0.000584928958317563
"shouldve",0,0,0,0.00176447952267656,0,0
"sim",0,0,0,0.00176447952267656,0,0
"sincedont",0,0,0,0.00176447952267656,0,0
"sincerity",0,0,0,0.00352895904535311,0,0
"sink",0,0,0,0.00176447952267656,0,0
"skeledude",0,0,0,0.00176447952267656,0,0
"society",0,0,0,0.00068259385665529,0.000921658986175115,0.000123016361176036
"spared",0,0,0,0.00176447952267656,0,0
"spears",0,0,0,0.00176447952267656,0,0
"specific",0,0,0,0.00176447952267656,0,0
"spirit",0,0,0,0.00176447952267656,0,0
"sprites",0,0,0,0.00176447952267656,0,0
"stat",0,0,0,0.00176447952267656,0,0
"stealth",0,0,0,0.00176447952267656,0,0
"storyline",0,0,0,0.00136518771331058,0.000921658986175115,0.000369049083528109
"stricken",0,0,0,0.00176447952267656,0,0
"strokes",0,0,0,0.00176447952267656,0,0
"stuff",0,0,0,0.00108188566602127,0,0.000974881597195938
"subvert",0,0,0,0.00108188566602127,0,0.000389952638878375
"successful",0,0,0,0.00216377133204253,0,0.000194976319439188
"supposedly",0,0,0,0.00176447952267656,0,0
"sympathize",0,0,0,0.00352895904535311,0,0
"tells",0,0,0,0.00136518771331058,0.000921658986175115,0.000246032722352073
"tensei",0,0,0,0.00108188566602127,0,0.000584928958317563
"theits",0,0,0,0.00176447952267656,0,0
"theundertale",0,0,0,0.00176447952267656,0,0
"thisrthe",0,0,0,0.00108188566602127,0,0.000194976319439188
"thoughri",0,0,0,0.00176447952267656,0,0
"threats",0,0,0,0.00176447952267656,0,0
"throbbing",0,0,0,0.00176447952267656,0,0
"thrust",0,0,0,0.00352895904535311,0,0
"thumper",0,0,0,0.00176447952267656,0,0
"timerthese",0,0,0,0.00352895904535311,0,0
"toori",0,0,0,0.00176447952267656,0,0
"toward",0,0,0,0.00216377133204253,0,0.000194976319439188
"towards",0,0,0,0.00108188566602127,0,0.00077990527775675
"travel",0,0,0,0.00216377133204253,0,0.000389952638878375
"treated",0,0,0,0.00176447952267656,0,0
"twenty",0,0,0,0.00176447952267656,0,0
"twists",0,0,0,0.00204778156996587,0.000921658986175115,0.000123016361176036
"undyne",0,0,0,0.00108188566602127,0,0.000389952638878375
"uninspired",0,0,0,0.00068259385665529,0.000921658986175115,0.000369049083528109
"unintuitive",0,0,0,0.00176447952267656,0,0
"uniquely",0,0,0,0.00176447952267656,0,0
